date,state,cases
2020-10-03,VT,9
2020-10-03,WA,580
2020-10-03,WI,3054
2020-10-03,WV,161
2020-10-03,WY,151
2020-10-02,AK,141
2020-10-02,AL,954
2020-10-02,AR,958
2020-10-02,AS,0
2020-10-02,AZ,551
2020-10-02,CA,3590
2020-10-02,CO,680
2020-10-02,CT,555
2020-10-02,DC,65
2020-10-02,DE,150
2020-10-02,FL,2610
2020-10-02,GA,1300
2020-10-02,GU,67
2020-10-02,HI,105
2020-10-02,IA,925
2020-10-02,ID,513
2020-10-02,IL,2456
2020-10-02,IN,1464
2020-10-02,KS,1362
2020-10-02,KY,999
2020-10-02,LA,817
2020-10-02,MA,761
2020-10-02,MD,712
2020-10-02,ME,37
2020-10-02,MI,984
2020-10-02,MN,1166
2020-10-02,MO,1485
2020-10-02,MP,3
2020-10-02,MS,672
2020-10-02,MT,355
2020-10-02,NC,1775
2020-10-02,ND,471
2020-10-02,NE,621
2020-10-02,NH,217
2020-10-02,NJ,740
2020-10-02,NM,339
2020-10-02,NV,772
2020-10-02,NY,1598
2020-10-02,OH,1495
2020-10-02,OK,1190
2020-10-02,OR,301
2020-10-02,PA,1161
2020-10-02,PR,329
2020-10-02,RI,162
2020-10-02,SC,862
2020-10-02,SD,386
2020-10-02,TN,971
2020-10-02,TX,3503
2020-10-02,UT,1107
2020-10-02,VA,966
2020-10-02,VI,3
2020-10-02,VT,14
2020-10-02,WA,618
2020-10-02,WI,2825
2020-10-02,WV,283
2020-10-02,WY,131
2020-10-01,AK,137
2020-10-01,AL,1043
2020-10-01,AR,1124
2020-10-01,AS,0
2020-10-01,AZ,705
2020-10-01,CA,3062
2020-10-01,CO,682
2020-10-01,CT,192
2020-10-01,DC,32
2020-10-01,DE,174
2020-10-01,FL,2551
2020-10-01,GA,1308
2020-10-01,GU,62
2020-10-01,HI,120
2020-10-01,IA,1038
2020-10-01,ID,614
2020-10-01,IL,2166
2020-10-01,IN,1157
2020-10-01,KS,0
2020-10-01,KY,888
2020-10-01,LA,551
2020-10-01,MA,754
2020-10-01,MD,785
2020-10-01,ME,40
2020-10-01,MI,998
2020-10-01,MN,1066
2020-10-01,MO,1799
2020-10-01,MP,0
2020-10-01,MS,696
2020-10-01,MT,429
2020-10-01,NC,2277
2020-10-01,ND,367
2020-10-01,NE,520
2020-10-01,NH,51
2020-10-01,NJ,614
2020-10-01,NM,226
2020-10-01,NV,430
2020-10-01,NY,1382
2020-10-01,OH,1327
2020-10-01,OK,1170
2020-10-01,OR,353
2020-10-01,PA,1156
2020-10-01,PR,176
2020-10-01,RI,166
2020-10-01,SC,381
2020-10-01,SD,747
2020-10-01,TN,1293
2020-10-01,TX,3534
2020-10-01,UT,1008
2020-10-01,VA,450
2020-10-01,VI,5
2020-10-01,VT,3
2020-10-01,WA,633
2020-10-01,WI,3000
2020-10-01,WV,176
2020-10-01,WY,135
2020-09-30,AK,104
2020-09-30,AL,1147
2020-09-30,AR,942
2020-09-30,AS,0
2020-09-30,AZ,323
2020-09-30,CA,3200
2020-09-30,CO,511
2020-09-30,CT,221
2020-09-30,DC,26
2020-09-30,DE,82
2020-09-30,FL,1880
2020-09-30,GA,1720
2020-09-30,GU,45
2020-09-30,HI,87
2020-09-30,IA,1120
2020-09-30,ID,511
2020-09-30,IL,2273
2020-09-30,IN,953
2020-09-30,KS,1120
2020-09-30,KY,984
2020-09-30,LA,610
2020-09-30,MA,532
2020-09-30,MD,414
2020-09-30,ME,54
2020-09-30,MI,1194
2020-09-30,MN,687
2020-09-30,MO,1351
2020-09-30,MP,0
2020-09-30,MS,552
2020-09-30,MT,347
2020-09-30,NC,1495
2020-09-30,ND,444
2020-09-30,NE,466
2020-09-30,NH,33
2020-09-30,NJ,712
2020-09-30,NM,278
2020-09-30,NV,385
2020-09-30,NY,1000
2020-09-30,OH,1080
2020-09-30,OK,980
2020-09-30,OR,218
2020-09-30,PA,1153
2020-09-30,PR,199
2020-09-30,RI,192
2020-09-30,SC,308
2020-09-30,SD,392
2020-09-30,TN,1528
2020-09-30,TX,5683
2020-09-30,UT,906
2020-09-30,VA,755
2020-09-30,VI,0
2020-09-30,VT,3
2020-09-30,WA,778
2020-09-30,WI,2459
2020-09-30,WV,156
2020-09-30,WY,127
2020-09-29,AK,122
2020-09-29,AL,571
2020-09-29,AR,706
2020-09-29,AS,0
2020-09-29,AZ,674
2020-09-29,CA,2162
2020-09-29,CO,535
2020-09-29,CT,182
2020-09-29,DC,36
2020-09-29,DE,142
2020-09-29,FL,3209
2020-09-29,GA,1025
2020-09-29,GU,53
2020-09-29,HI,87
2020-09-29,IA,474
2020-09-29,ID,422
2020-09-29,IL,1362
2020-09-29,IN,744
2020-09-29,KS,0
2020-09-29,KY,917
2020-09-29,LA,533
2020-09-29,MA,512
2020-09-29,MD,431
2020-09-29,ME,37
2020-09-29,MI,1118
2020-09-29,MN,809
2020-09-29,MO,76
2020-09-29,MP,0
2020-09-29,MS,589
2020-09-29,MT,311
2020-09-29,NC,889
2020-09-29,ND,419
2020-09-29,NE,515
2020-09-29,NH,25
2020-09-29,NJ,456
2020-09-29,NM,172
2020-09-29,NV,404
2020-09-29,NY,1189
2020-09-29,OH,1105
2020-09-29,OK,1025
2020-09-29,OR,297
2020-09-29,PA,988
2020-09-29,PR,444
2020-09-29,RI,132
2020-09-29,SC,1179
2020-09-29,SD,259
2020-09-29,TN,879
2020-09-29,TX,4062
2020-09-29,UT,694
2020-09-29,VA,923
2020-09-29,VI,1
2020-09-29,VT,4
2020-09-29,WA,200
2020-09-29,WI,2447
2020-09-29,WV,180
2020-09-29,WY,67
2020-09-28,AK,114
2020-09-28,AL,662
2020-09-28,AR,807
2020-09-28,AS,0
2020-09-28,AZ,273
2020-09-28,CA,2955
2020-09-28,CO,411
2020-09-28,CT,560
2020-09-28,DC,14
2020-09-28,DE,129
2020-09-28,FL,728
2020-09-28,GA,596
2020-09-28,GU,36
2020-09-28,HI,98
2020-09-28,IA,366
2020-09-28,ID,205
2020-09-28,IL,1709
2020-09-28,IN,872
2020-09-28,KS,2037
2020-09-28,KY,448
2020-09-28,LA,240
2020-09-28,MA,430
2020-09-28,MD,477
2020-09-28,ME,12
2020-09-28,MI,1329
2020-09-28,MN,904
2020-09-28,MO,1280
2020-09-28,MP,0
2020-09-28,MS,190
2020-09-28,MT,306
2020-09-28,NC,868
2020-09-28,ND,259
2020-09-28,NE,467
2020-09-28,NH,36
2020-09-28,NJ,559
2020-09-28,NM,141
2020-09-28,NV,463
2020-09-28,NY,834
2020-09-28,OH,993
2020-09-28,OK,1684
2020-09-28,OR,174
2020-09-28,PA,676
2020-09-28,PR,660
2020-09-28,RI,26
2020-09-28,SC,568
2020-09-28,SD,197
2020-09-28,TN,737
2020-09-28,TX,4090
2020-09-28,UT,827
2020-09-28,VA,449
2020-09-28,VI,0
2020-09-28,VT,3
2020-09-28,WA,328
2020-09-28,WI,1739
2020-09-28,WV,164
2020-09-28,WY,121
2020-09-27,AK,110
2020-09-27,AL,730
2020-09-27,AR,487
2020-09-27,AS,0
2020-09-27,AZ,411
2020-09-27,CA,4071
2020-09-27,CO,569
2020-09-27,CT,0
2020-09-27,DC,35
2020-09-27,DE,104
2020-09-27,FL,1847
2020-09-27,GA,812
2020-09-27,GU,0
2020-09-27,HI,127
2020-09-27,IA,692
2020-09-27,ID,539
2020-09-27,IL,1604
2020-09-27,IN,901
2020-09-27,KS,0
2020-09-27,KY,455
2020-09-27,LA,923
2020-09-27,MA,592
2020-09-27,MD,431
2020-09-27,ME,28
2020-09-27,MI,0
2020-09-27,MN,1075
2020-09-27,MO,1392
2020-09-27,MP,1
2020-09-27,MS,182
2020-09-27,MT,200
2020-09-27,NC,1290
2020-09-27,ND,341
2020-09-27,NE,434
2020-09-27,NH,51
2020-09-27,NJ,698
2020-09-27,NM,152
2020-09-27,NV,373
2020-09-27,NY,866
2020-09-27,OH,800
2020-09-27,OK,0
2020-09-27,OR,239
2020-09-27,PA,918
2020-09-27,PR,533
2020-09-27,RI,114
2020-09-27,SC,614
2020-09-27,SD,408
2020-09-27,TN,2104
2020-09-27,TX,1694
2020-09-27,UT,1068
2020-09-27,VA,736
2020-09-27,VI,21
2020-09-27,VT,2
2020-09-27,WA,521
2020-09-27,WI,2247
2020-09-27,WV,190
2020-09-27,WY,168
2020-09-26,AK,119
2020-09-26,AL,933
2020-09-26,AR,809
2020-09-26,AS,0
2020-09-26,AZ,459
2020-09-26,CA,4197
2020-09-26,CO,584
2020-09-26,CT,0
2020-09-26,DC,52
2020-09-26,DE,71
2020-09-26,FL,2731
2020-09-26,GA,1359
2020-09-26,GU,68
2020-09-26,HI,132
2020-09-26,IA,899
2020-09-26,ID,523
2020-09-26,IL,2441
2020-09-26,IN,1142
2020-09-26,KS,0
2020-09-26,KY,970
2020-09-26,LA,0
2020-09-26,MA,569
2020-09-26,MD,613
2020-09-26,ME,25
2020-09-26,MI,996
2020-09-26,MN,1470
2020-09-26,MO,1716
2020-09-26,MP,0
2020-09-26,MS,645
2020-09-26,MT,343
2020-09-26,NC,1759
2020-09-26,ND,497
2020-09-26,NE,431
2020-09-26,NH,77
2020-09-26,NJ,750
2020-09-26,NM,205
2020-09-26,NV,602
2020-09-26,NY,1005
2020-09-26,OH,1115
2020-09-26,OK,990
2020-09-26,OR,267
2020-09-26,PA,1029
2020-09-26,PR,296
2020-09-26,RI,103
2020-09-26,SC,1371
2020-09-26,SD,579
2020-09-26,TN,1437
2020-09-26,TX,4886
2020-09-26,UT,1017
2020-09-26,VA,975
2020-09-26,VI,0
2020-09-26,VT,10
2020-09-26,WA,588
2020-09-26,WI,2902
2020-09-26,WV,205
2020-09-26,WY,45
2020-09-25,AK,126
2020-09-25,AL,2452
2020-09-25,AR,897
2020-09-25,AS,0
2020-09-25,AZ,515
2020-09-25,CA,3400
2020-09-25,CO,709
2020-09-25,CT,115
2020-09-25,DC,57
2020-09-25,DE,138
2020-09-25,FL,2809
2020-09-25,GA,1468
2020-09-25,GU,23
2020-09-25,HI,90
2020-09-25,IA,974
2020-09-25,ID,491
2020-09-25,IL,2805
2020-09-25,IN,1171
2020-09-25,KS,1366
2020-09-25,KY,908
2020-09-25,LA,706
2020-09-25,MA,488
2020-09-25,MD,559
2020-09-25,ME,20
2020-09-25,MI,1040
2020-09-25,MN,1177
2020-09-25,MO,1987
2020-09-25,MP,0
2020-09-25,MS,722
2020-09-25,MT,322
2020-09-25,NC,6142
2020-09-25,ND,431
2020-09-25,NE,453
2020-09-25,NH,0
2020-09-25,NJ,548
2020-09-25,NM,263
2020-09-25,NV,556
2020-09-25,NY,908
2020-09-25,OH,1150
2020-09-25,OK,1276
2020-09-25,OR,449
2020-09-25,PA,806
2020-09-25,PR,712
2020-09-25,RI,-130
2020-09-25,SC,1195
2020-09-25,SD,457
2020-09-25,TN,1910
2020-09-25,TX,4633
2020-09-25,UT,1411
2020-09-25,VA,941
2020-09-25,VI,6
2020-09-25,VT,7
2020-09-25,WA,595
2020-09-25,WI,2629
2020-09-25,WV,247
2020-09-25,WY,115
2020-09-24,AK,131
2020-09-24,AL,1053
2020-09-24,AR,1086
2020-09-24,AS,0
2020-09-24,AZ,568
2020-09-24,CA,3170
2020-09-24,CO,548
2020-09-24,CT,157
2020-09-24,DC,56
2020-09-24,DE,117
2020-09-24,FL,2477
2020-09-24,GA,1368
2020-09-24,GU,28
2020-09-24,HI,167
2020-09-24,IA,1148
2020-09-24,ID,396
2020-09-24,IL,2257
2020-09-24,IN,899
2020-09-24,KS,0
2020-09-24,KY,641
2020-09-24,LA,577
2020-09-24,MA,481
2020-09-24,MD,503
2020-09-24,ME,44
2020-09-24,MI,1078
2020-09-24,MN,912
2020-09-24,MO,1365
2020-09-24,MP,0
2020-09-24,MS,737
2020-09-24,MT,330
2020-09-24,NC,1688
2020-09-24,ND,467
2020-09-24,NE,493
2020-09-24,NH,37
2020-09-24,NJ,564
2020-09-24,NM,237
2020-09-24,NV,390
2020-09-24,NY,955
2020-09-24,OH,991
2020-09-24,OK,1083
2020-09-24,OR,362
2020-09-24,PA,853
2020-09-24,PR,717
2020-09-24,RI,134
2020-09-24,SC,1021
2020-09-24,SD,463
2020-09-24,TN,835
2020-09-24,TX,4320
2020-09-24,UT,1198
2020-09-24,VA,902
2020-09-24,VI,12
2020-09-24,VT,2
2020-09-24,WA,599
2020-09-24,WI,2478
2020-09-24,WV,202
2020-09-24,WY,136
2020-09-23,AK,76
2020-09-23,AL,569
2020-09-23,AR,982
2020-09-23,AS,0
2020-09-23,AZ,438
2020-09-23,CA,3146
2020-09-23,CO,616
2020-09-23,CT,155
2020-09-23,DC,29
2020-09-23,DE,69
2020-09-23,FL,2594
2020-09-23,GA,1457
2020-09-23,GU,45
2020-09-23,HI,63
2020-09-23,IA,1036
2020-09-23,ID,446
2020-09-23,IL,1848
2020-09-23,IN,711
2020-09-23,KS,1267
2020-09-23,KY,786
2020-09-23,LA,616
2020-09-23,MA,543
2020-09-23,MD,385
2020-09-23,ME,25
2020-09-23,MI,902
2020-09-23,MN,678
2020-09-23,MO,1580
2020-09-23,MP,0
2020-09-23,MS,552
2020-09-23,MT,212
2020-09-23,NC,952
2020-09-23,ND,472
2020-09-23,NE,397
2020-09-23,NH,17
2020-09-23,NJ,408
2020-09-23,NM,197
2020-09-23,NV,509
2020-09-23,NY,665
2020-09-23,OH,903
2020-09-23,OK,1089
2020-09-23,OR,190
2020-09-23,PA,898
2020-09-23,PR,40
2020-09-23,RI,133
2020-09-23,SC,897
2020-09-23,SD,445
2020-09-23,TN,1561
2020-09-23,TX,3392
2020-09-23,UT,877
2020-09-23,VA,580
2020-09-23,VI,2
2020-09-23,VT,1
2020-09-23,WA,669
2020-09-23,WI,1895
2020-09-23,WV,120
2020-09-23,WY,153
2020-09-22,AK,57
2020-09-22,AL,804
2020-09-22,AR,617
2020-09-22,AS,0
2020-09-22,AZ,595
2020-09-22,CA,2630
2020-09-22,CO,654
2020-09-22,CT,136
2020-09-22,DC,43
2020-09-22,DE,94
2020-09-22,FL,2414
2020-09-22,GA,882
2020-09-22,GU,43
2020-09-22,HI,56
2020-09-22,IA,548
2020-09-22,ID,410
2020-09-22,IL,1531
2020-09-22,IN,599
2020-09-22,KS,0
2020-09-22,KY,814
2020-09-22,LA,752
2020-09-22,MA,173
2020-09-22,MD,344
2020-09-22,ME,40
2020-09-22,MI,695
2020-09-22,MN,480
2020-09-22,MO,1059
2020-09-22,MP,0
2020-09-22,MS,465
2020-09-22,MT,271
2020-09-22,NC,1168
2020-09-22,ND,264
2020-09-22,NE,305
2020-09-22,NH,38
2020-09-22,NJ,426
2020-09-22,NM,107
2020-09-22,NV,262
2020-09-22,NY,754
2020-09-22,OH,685
2020-09-22,OK,1164
2020-09-22,OR,318
2020-09-22,PA,834
2020-09-22,PR,88
2020-09-22,RI,112
2020-09-22,SC,2665
2020-09-22,SD,320
2020-09-22,TN,739
2020-09-22,TX,17820
2020-09-22,UT,650
2020-09-22,VA,872
2020-09-22,VI,7
2020-09-22,VT,2
2020-09-22,WA,196
2020-09-22,WI,1739
2020-09-22,WV,213
2020-09-22,WY,72
2020-09-21,AK,70
2020-09-21,AL,818
2020-09-21,AR,641
2020-09-21,AS,0
2020-09-21,AZ,233
2020-09-21,CA,3294
2020-09-21,CO,542
2020-09-21,CT,497
2020-09-21,DC,23
2020-09-21,DE,101
2020-09-21,FL,1671
2020-09-21,GA,1184
2020-09-21,GU,30
2020-09-21,HI,77
2020-09-21,IA,660
2020-09-21,ID,244
2020-09-21,IL,1477
2020-09-21,IN,522
2020-09-21,KS,1674
2020-09-21,KY,375
2020-09-21,LA,243
2020-09-21,MA,256
2020-09-21,MD,412
2020-09-21,ME,27
2020-09-21,MI,1575
2020-09-21,MN,925
2020-09-21,MO,1463
2020-09-21,MP,1
2020-09-21,MS,192
2020-09-21,MT,130
2020-09-21,NC,800
2020-09-21,ND,284
2020-09-21,NE,286
2020-09-21,NH,5
2020-09-21,NJ,392
2020-09-21,NM,104
2020-09-21,NV,232
2020-09-21,NY,573
2020-09-21,OH,856
2020-09-21,OK,1101
2020-09-21,OR,194
2020-09-21,PA,234
2020-09-21,PR,242
2020-09-21,RI,52
2020-09-21,SC,416
2020-09-21,SD,173
2020-09-21,TN,895
2020-09-21,TX,9853
2020-09-21,UT,622
2020-09-21,VA,627
2020-09-21,VI,0
2020-09-21,VT,4
2020-09-21,WA,323
2020-09-21,WI,1296
2020-09-21,WV,117
2020-09-21,WY,73
2020-09-20,AK,108
2020-09-20,AL,798
2020-09-20,AR,563
2020-09-20,AS,0
2020-09-20,AZ,467
2020-09-20,CA,4265
2020-09-20,CO,501
2020-09-20,CT,0
2020-09-20,DC,53
2020-09-20,DE,117
2020-09-20,FL,2497
2020-09-20,GA,1134
2020-09-20,GU,0
2020-09-20,HI,109
2020-09-20,IA,621
2020-09-20,ID,288
2020-09-20,IL,1402
2020-09-20,IN,746
2020-09-20,KS,0
2020-09-20,KY,436
2020-09-20,LA,936
2020-09-20,MA,359
2020-09-20,MD,412
2020-09-20,ME,44
2020-09-20,MI,0
2020-09-20,MN,1296
2020-09-20,MO,1328
2020-09-20,MP,6
2020-09-20,MS,277
2020-09-20,MT,136
2020-09-20,NC,1333
2020-09-20,ND,352
2020-09-20,NE,410
2020-09-20,NH,27
2020-09-20,NJ,453
2020-09-20,NM,67
2020-09-20,NV,385
2020-09-20,NY,862
2020-09-20,OH,762
2020-09-20,OK,1003
2020-09-20,OR,202
2020-09-20,PA,733
2020-09-20,PR,262
2020-09-20,RI,82
2020-09-20,SC,468
2020-09-20,SD,252
2020-09-20,TN,2075
2020-09-20,TX,2466
2020-09-20,UT,920
2020-09-20,VA,856
2020-09-20,VI,27
2020-09-20,VT,5
2020-09-20,WA,535
2020-09-20,WI,1735
2020-09-20,WV,180
2020-09-20,WY,91
2020-09-19,AK,94
2020-09-19,AL,1301
2020-09-19,AR,1078
2020-09-19,AS,0
2020-09-19,AZ,609
2020-09-19,CA,4304
2020-09-19,CO,606
2020-09-19,CT,0
2020-09-19,DC,50
2020-09-19,DE,83
2020-09-19,FL,3510
2020-09-19,GA,2284
2020-09-19,GU,43
2020-09-19,HI,137
2020-09-19,IA,847
2020-09-19,ID,470
2020-09-19,IL,2529
2020-09-19,IN,1076
2020-09-19,KS,0
2020-09-19,KY,978
2020-09-19,LA,0
2020-09-19,MA,599
2020-09-19,MD,682
2020-09-19,ME,30
2020-09-19,MI,587
2020-09-19,MN,914
2020-09-19,MO,1387
2020-09-19,MP,0
2020-09-19,MS,1152
2020-09-19,MT,292
2020-09-19,NC,1229
2020-09-19,ND,378
2020-09-19,NE,466
2020-09-19,NH,59
2020-09-19,NJ,461
2020-09-19,NM,162
2020-09-19,NV,323
2020-09-19,NY,986
2020-09-19,OH,951
2020-09-19,OK,1237
2020-09-19,OR,257
2020-09-19,PA,1162
2020-09-19,PR,694
2020-09-19,RI,178
2020-09-19,SC,922
2020-09-19,SD,369
2020-09-19,TN,942
2020-09-19,TX,3827
2020-09-19,UT,1077
2020-09-19,VA,953
2020-09-19,VI,0
2020-09-19,VT,4
2020-09-19,WA,478
2020-09-19,WI,2403
2020-09-19,WV,191
2020-09-19,WY,33
2020-09-18,AK,107
2020-09-18,AL,1106
2020-09-18,AR,871
2020-09-18,AS,0
2020-09-18,AZ,1282
2020-09-18,CA,3630
2020-09-18,CO,605
2020-09-18,CT,141
2020-09-18,DC,62
2020-09-18,DE,48
2020-09-18,FL,3177
2020-09-18,GA,1834
2020-09-18,GU,29
2020-09-18,HI,159
2020-09-18,IA,1183
2020-09-18,ID,396
2020-09-18,IL,2223
2020-09-18,IN,1037
2020-09-18,KS,1415
2020-09-18,KY,758
2020-09-18,LA,979
2020-09-18,MA,454
2020-09-18,MD,543
2020-09-18,ME,43
2020-09-18,MI,778
2020-09-18,MN,1085
2020-09-18,MO,1795
2020-09-18,MP,0
2020-09-18,MS,0
2020-09-18,MT,224
2020-09-18,NC,1443
2020-09-18,ND,505
2020-09-18,NE,502
2020-09-18,NH,47
2020-09-18,NJ,487
2020-09-18,NM,151
2020-09-18,NV,501
2020-09-18,NY,790
2020-09-18,OH,1011
2020-09-18,OK,1249
2020-09-18,OR,492
2020-09-18,PA,760
2020-09-18,PR,479
2020-09-18,RI,132
2020-09-18,SC,872
2020-09-18,SD,389
2020-09-18,TN,2357
2020-09-18,TX,3422
2020-09-18,UT,1117
2020-09-18,VA,1242
2020-09-18,VI,4
2020-09-18,VT,2
2020-09-18,WA,471
2020-09-18,WI,2580
2020-09-18,WV,253
2020-09-18,WY,95
2020-09-17,AK,108
2020-09-17,AL,670
2020-09-17,AR,992
2020-09-17,AS,0
2020-09-17,AZ,1753
2020-09-17,CA,3238
2020-09-17,CO,459
2020-09-17,CT,220
2020-09-17,DC,47
2020-09-17,DE,84
2020-09-17,FL,3273
2020-09-17,GA,1847
2020-09-17,GU,32
2020-09-17,HI,102
2020-09-17,IA,948
2020-09-17,ID,283
2020-09-17,IL,2056
2020-09-17,IN,837
2020-09-17,KS,0
2020-09-17,KY,606
2020-09-17,LA,478
2020-09-17,MA,429
2020-09-17,MD,631
2020-09-17,ME,21
2020-09-17,MI,980
2020-09-17,MN,909
2020-09-17,MO,1747
2020-09-17,MP,1
2020-09-17,MS,701
2020-09-17,MT,216
2020-09-17,NC,1552
2020-09-17,ND,392
2020-09-17,NE,449
2020-09-17,NH,34
2020-09-17,NJ,569
2020-09-17,NM,158
2020-09-17,NV,347
2020-09-17,NY,896
2020-09-17,OH,1067
2020-09-17,OK,1034
2020-09-17,OR,0
2020-09-17,PA,933
2020-09-17,PR,382
2020-09-17,RI,130
2020-09-17,SC,1324
2020-09-17,SD,395
2020-09-17,TN,1053
2020-09-17,TX,4047
2020-09-17,UT,911
2020-09-17,VA,1101
2020-09-17,VI,6
2020-09-17,VT,3
2020-09-17,WA,482
2020-09-17,WI,2134
2020-09-17,WV,234
2020-09-17,WY,86
2020-09-16,AK,50
2020-09-16,AL,927
2020-09-16,AR,862
2020-09-16,AS,0
2020-09-16,AZ,698
2020-09-16,CA,2950
2020-09-16,CO,587
2020-09-16,CT,135
2020-09-16,DC,56
2020-09-16,DE,97
2020-09-16,FL,2288
2020-09-16,GA,2223
2020-09-16,GU,47
2020-09-16,HI,65
2020-09-16,IA,803
2020-09-16,ID,278
2020-09-16,IL,1941
2020-09-16,IN,580
2020-09-16,KS,971
2020-09-16,KY,764
2020-09-16,LA,612
2020-09-16,MA,306
2020-09-16,MD,643
2020-09-16,ME,23
2020-09-16,MI,773
2020-09-16,MN,462
2020-09-16,MO,1191
2020-09-16,MP,0
2020-09-16,MS,711
2020-09-16,MT,187
2020-09-16,NC,1137
2020-09-16,ND,265
2020-09-16,NE,328
2020-09-16,NH,32
2020-09-16,NJ,388
2020-09-16,NM,118
2020-09-16,NV,208
2020-09-16,NY,652
2020-09-16,OH,1033
2020-09-16,OK,970
2020-09-16,OR,188
2020-09-16,PA,776
2020-09-16,PR,46
2020-09-16,RI,108
2020-09-16,SC,652
2020-09-16,SD,297
2020-09-16,TN,1856
2020-09-16,TX,6026
2020-09-16,UT,747
2020-09-16,VA,845
2020-09-16,VI,7
2020-09-16,VT,2
2020-09-16,WA,511
2020-09-16,WI,1502
2020-09-16,WV,220
2020-09-16,WY,128
2020-09-15,AK,43
2020-09-15,AL,701
2020-09-15,AR,730
2020-09-15,AS,0
2020-09-15,AZ,484
2020-09-15,CA,2235
2020-09-15,CO,400
2020-09-15,CT,136
2020-09-15,DC,65
2020-09-15,DE,200
2020-09-15,FL,2743
2020-09-15,GA,1496
2020-09-15,GU,39
2020-09-15,HI,79
2020-09-15,IA,401
2020-09-15,ID,253
2020-09-15,IL,1466
2020-09-15,IN,689
2020-09-15,KS,0
2020-09-15,KY,718
2020-09-15,LA,371
2020-09-15,MA,313
2020-09-15,MD,599
2020-09-15,ME,15
2020-09-15,MI,682
2020-09-15,MN,402
2020-09-15,MO,1317
2020-09-15,MP,0
2020-09-15,MS,505
2020-09-15,MT,137
2020-09-15,NC,1106
2020-09-15,ND,232
2020-09-15,NE,307
2020-09-15,NH,34
2020-09-15,NJ,436
2020-09-15,NM,81
2020-09-15,NV,226
2020-09-15,NY,766
2020-09-15,OH,1001
2020-09-15,OK,1091
2020-09-15,OR,178
2020-09-15,PA,1151
2020-09-15,PR,229
2020-09-15,RI,120
2020-09-15,SC,790
2020-09-15,SD,193
2020-09-15,TN,957
2020-09-15,TX,5342
2020-09-15,UT,562
2020-09-15,VA,943
2020-09-15,VI,4
2020-09-15,VT,7
2020-09-15,WA,138
2020-09-15,WI,1441
2020-09-15,WV,156
2020-09-15,WY,46
2020-09-14,AK,75
2020-09-14,AL,704
2020-09-14,AR,408
2020-09-14,AS,0
2020-09-14,AZ,213
2020-09-14,CA,2855
2020-09-14,CO,375
2020-09-14,CT,569
2020-09-14,DC,30
2020-09-14,DE,88
2020-09-14,FL,1718
2020-09-14,GA,1023
2020-09-14,GU,36
2020-09-14,HI,112
2020-09-14,IA,386
2020-09-14,ID,112
2020-09-14,IL,1373
2020-09-14,IN,736
2020-09-14,KS,1513
2020-09-14,KY,337
2020-09-14,LA,492
2020-09-14,MA,254
2020-09-14,MD,536
2020-09-14,ME,40
2020-09-14,MI,1229
2020-09-14,MN,638
2020-09-14,MO,1332
2020-09-14,MP,1
2020-09-14,MS,144
2020-09-14,MT,86
2020-09-14,NC,845
2020-09-14,ND,252
2020-09-14,NE,227
2020-09-14,NH,18
2020-09-14,NJ,334
2020-09-14,NM,81
2020-09-14,NV,277
2020-09-14,NY,583
2020-09-14,OH,1079
2020-09-14,OK,869
2020-09-14,OR,147
2020-09-14,PA,1182
2020-09-14,PR,208
2020-09-14,RI,32
2020-09-14,SC,816
2020-09-14,SD,163
2020-09-14,TN,2450
2020-09-14,TX,3970
2020-09-14,UT,563
2020-09-14,VA,757
2020-09-14,VI,1
2020-09-14,VT,11
2020-09-14,WA,239
2020-09-14,WI,818
2020-09-14,WV,121
2020-09-14,WY,46
2020-09-13,AK,61
2020-09-13,AL,1109
2020-09-13,AR,509
2020-09-13,AS,0
2020-09-13,AZ,384
2020-09-13,CA,4625
2020-09-13,CO,417
2020-09-13,CT,0
2020-09-13,DC,40
2020-09-13,DE,123
2020-09-13,FL,2395
2020-09-13,GA,1409
2020-09-13,GU,0
2020-09-13,HI,129
2020-09-13,IA,784
2020-09-13,ID,217
2020-09-13,IL,1462
2020-09-13,IN,1243
2020-09-13,KS,0
2020-09-13,KY,530
2020-09-13,LA,1281
2020-09-13,MA,286
2020-09-13,MD,577
2020-09-13,ME,29
2020-09-13,MI,0
2020-09-13,MN,723
2020-09-13,MO,1613
2020-09-13,MP,0
2020-09-13,MS,254
2020-09-13,MT,96
2020-09-13,NC,1196
2020-09-13,ND,429
2020-09-13,NE,267
2020-09-13,NH,44
2020-09-13,NJ,297
2020-09-13,NM,100
2020-09-13,NV,317
2020-09-13,NY,725
2020-09-13,OH,837
2020-09-13,OK,695
2020-09-13,OR,181
2020-09-13,PA,76
2020-09-13,PR,171
2020-09-13,RI,99
2020-09-13,SC,1886
2020-09-13,SD,201
2020-09-13,TN,933
2020-09-13,TX,1845
2020-09-13,UT,628
2020-09-13,VA,874
2020-09-13,VI,9
2020-09-13,VT,7
2020-09-13,WA,478
2020-09-13,WI,1624
2020-09-13,WV,178
2020-09-13,WY,49
2020-09-12,AK,103
2020-09-12,AL,943
2020-09-12,AR,727
2020-09-12,AS,0
2020-09-12,AZ,605
2020-09-12,CA,4107
2020-09-12,CO,415
2020-09-12,CT,0
2020-09-12,DC,59
2020-09-12,DE,260
2020-09-12,FL,3168
2020-09-12,GA,2124
2020-09-12,GU,28
2020-09-12,HI,170
2020-09-12,IA,573
